UA-Ange: 0, ForearmStretched: 200, Forearm: 79, LeftArm? Yes
Time, EMG-Signal, Force-Value, Elbow-Angle, Transformed-Angle, MotorTarget
40.72004, 72, 439, 157, -31.98347, 180
40.7432, 66, 440, 157, -31.98347, 180
40.75871, 63, 439, 157, -31.98347, 180
40.77794, 66, 440, 157, -31.98347, 180
40.79855, 67, 440, 157, -31.98347, 180
40.81862, 65, 440, 157, -31.98347, 180
40.83906, 64, 440, 157, -31.98347, 180
40.85897, 65, 440, 157, -31.98347, 180
40.88064, 69, 440, 157, -31.98347, 180
40.89885, 63, 440, 157, -31.98347, 180
40.91782, 66, 439, 157, -31.98347, 180
40.93488, 70, 438, 157, -31.98347, 180
40.95631, 66, 438, 157, -31.98347, 180
40.97672, 67, 438, 157, -31.98347, 180
40.99651, 69, 438, 156, -32.72727, 180
41.01262, 72, 438, 154, -34.21487, 180
41.03358, 74, 438, 154, -34.21487, 180
41.05342, 76, 438, 152, -35.70248, 180
41.07384, 80, 439, 144, -41.65289, 180
41.09545, 98, 439, 150, -37.19008, 180
41.11486, 85, 441, 142, -43.1405, 180
41.13143, 94, 439, 148, -38.67768, 180
41.15183, 89, 440, 148, -38.67768, 180
41.17316, 90, 441, 150, -37.19008, 180
41.19306, 83, 442, 151, -36.44628, 180
41.21328, 98, 441, 154, -34.21487, 180
41.23621, 94, 446, 158, -31.23967, 180
41.25669, 95, 440, 160, -29.75207, 180
41.27325, 99, 440, 162, -28.26446, 180
41.29361, 99, 440, 163, -27.52066, 180
41.3145, 96, 449, 163, -27.52066, 180
41.33418, 96, 440, 162, -28.26446, 180
41.35476, 98, 441, 165, -26.03306, 180
41.37771, 94, 440, 165, -26.03306, 180
41.39385, 96, 449, 167, -24.54545, 180
41.41707, 94, 441, 170, -22.31405, 180
41.43152, 90, 441, 175, -18.59504, 180
41.45118, 87, 440, 177, -17.10744, 180
41.47129, 88, 439, 173, -20.08265, 180
41.49398, 88, 439, 179, -15.61983, 180
41.51257, 84, 440, 179, -15.61983, 180
41.53043, 78, 440, 178, -16.36364, 180
41.54959, 78, 440, 180, -14.87603, 180
41.57011, 76, 441, 180, -14.87603, 180
41.59198, 78, 441, 181, -14.13223, 180
41.61188, 68, 442, 183, -12.64463, 180
41.63166, 57, 442, 185, -11.15702, 180
41.64907, 54, 442, 187, -9.669421, 180
41.6683, 54, 441, 191, -6.694215, 180
41.68897, 49, 441, 195, -3.719008, 180
41.70963, 46, 440, 197, -2.231405, 180
41.73009, 53, 439, 199, -0.7438017, 180
41.75141, 46, 440, 198, -1.487603, 180
41.7673, 41, 439, 200, 0, 180
41.78868, 50, 439, 198, -1.487603, 180
41.80913, 48, 439, 197, -2.231405, 180
41.82927, 46, 439, 197, -2.231405, 180
41.8483, 47, 439, 197, -2.231405, 180
41.86893, 49, 439, 198, -1.487603, 180
41.88538, 45, 444, 204, 2.975207, 180
41.90614, 49, 440, 198, -1.487603, 180
41.92734, 58, 439, 198, -1.487603, 180
41.94707, 55, 440, 192, -5.950413, 180
41.96762, 61, 437, 191, -6.694215, 180
41.98725, 59, 436, 193, -5.206612, 180
42.00792, 62, 438, 182, -13.38843, 180
42.02652, 61, 451, 169, -23.05785, 180
42.04568, 56, 473, 197, -2.231405, 180
42.06832, 79, 441, 198, -1.487603, 180
42.08884, 63, 440, 199, -0.7438017, 180
42.10907, 61, 441, 199, -0.7438017, 180
42.12908, 59, 440, 199, -0.7438017, 180
42.14591, 58, 441, 201, 0.7438017, 180
42.16639, 64, 441, 203, 2.231405, 180
42.18688, 70, 442, 204, 2.975207, 180
42.20702, 73, 441, 206, 4.46281, 180
42.22841, 71, 440, 206, 4.46281, 180
42.25006, 78, 440, 207, 5.206612, 180
42.25006: Grabbed object
42.26685, 77, 440, 206, 4.46281, 180
42.28482, 77, 441, 208, 5.950413, 180
42.3051, 85, 442, 208, 5.950413, 180
42.32528, 100, 443, 208, 5.950413, 180
42.34679, 113, 444, 209, 6.694215, 180
42.36674, 122, 445, 208, 5.950413, 180
42.38737, 142, 445, 208, 5.950413, 180
42.40324, 156, 445, 208, 5.950413, 180
42.42398, 175, 445, 208, 5.950413, 180
42.44511, 181, 445, 208, 5.950413, 180
42.4643, 164, 444, 208, 5.950413, 180
42.48277, 151, 443, 208, 5.950413, 180
42.5033, 144, 443, 208, 5.950413, 180
42.52001, 152, 443, 208, 5.950413, 180
42.53992, 193, 444, 208, 5.950413, 180
42.56133, 217, 445, 208, 5.950413, 180
42.58148, 236, 447, 208, 5.950413, 180
42.60173, 259, 449, 207, 5.206612, 180
42.62199, 278, 449, 207, 5.206612, 0
42.63844, 268, 466, 145, -40.90909, 0
42.63844: Released object
42.65926, 296, 455, 160, -29.75207, 0
42.68023, 305, 455, 145, -40.90909, 0
42.69988, 323, 452, 140, -44.6281, 0
42.72038, 348, 448, 135, -48.34711, 0
42.74067, 384, 444, 133, -49.83471, 0
42.75762, 428, 441, 131, -51.32232, 0
42.77877, 477, 441, 139, -45.3719, 0
42.79839, 505, 433, 140, -44.6281, 0
42.81882, 544, 439, 144, -41.65289, 0
42.839, 578, 435, 138, -46.1157, 0
42.86142, 601, 431, 140, -44.6281, 0
42.87799, 635, 437, 138, -46.1157, 0
42.8967, 656, 429, 137, -46.8595, 0
42.91766, 682, 430, 136, -47.60331, 0
42.93822, 693, 430, 133, -49.83471, 0
42.95883, 694, 429, 132, -50.57851, 0
42.97946, 689, 437, 131, -51.32232, 0
42.99909, 694, 427, 128, -53.55372, 0
43.01666, 695, 427, 128, -53.55372, 0
43.03613, 691, 426, 124, -56.52893, 0
43.05663, 684, 425, 129, -52.80992, 0
43.07874, 674, 426, 129, -52.80992, 0
43.09836, 660, 426, 127, -54.29752, 0
43.11906, 645, 425, 127, -54.29752, 0
43.13422, 624, 424, 127, -54.29752, 0
43.15492, 604, 425, 126, -55.04132, 0
43.17524, 586, 424, 125, -55.78513, 0
43.19601, 572, 424, 125, -55.78513, 0
43.21817, 551, 423, 126, -55.04132, 0
43.23814, 531, 423, 126, -55.04132, 0
43.25475, 512, 423, 125, -55.78513, 0
43.27417, 493, 423, 124, -56.52893, 0
43.29627, 474, 422, 125, -55.78513, 0
43.31647, 448, 423, 125, -55.78513, 0
43.33512, 435, 422, 127, -54.29752, 0
43.35546, 417, 422, 127, -54.29752, 0
43.37646, 392, 422, 127, -54.29752, 0
43.39308, 377, 422, 127, -54.29752, 0
43.41289, 365, 421, 128, -53.55372, 0
43.43309, 344, 421, 128, -53.55372, 0
43.45399, 326, 420, 129, -52.80992, 0
43.47404, 310, 419, 128, -53.55372, 0
43.49528, 296, 419, 128, -53.55372, 0
43.51206, 282, 419, 128, -53.55372, 0
43.53249, 266, 420, 128, -53.55372, 0
43.55184, 250, 419, 128, -53.55372, 0
43.57236, 235, 419, 128, -53.55372, 0
43.59325, 223, 419, 128, -53.55372, 0
43.61332, 209, 419, 128, -53.55372, 0
43.6298, 197, 419, 128, -53.55372, 0
43.65018, 191, 419, 128, -53.55372, 0
43.67055, 177, 419, 128, -53.55372, 0
43.69091, 166, 419, 128, -53.55372, 0
43.71254, 159, 419, 129, -52.80992, 0
43.73302, 150, 420, 128, -53.55372, 0
43.74875, 137, 420, 128, -53.55372, 0
43.76891, 131, 419, 128, -53.55372, 180
43.78944, 125, 422, 123, -57.27273, 180
43.81086, 109, 430, 106, -69.91736, 180
43.83049, 92, 437, 102, -72.89256, 180
43.85101, 78, 441, 105, -70.66116, 180
43.86734, 68, 444, 111, -66.19835, 180
43.8878, 68, 446, 118, -60.99174, 180
43.90855, 92, 452, 125, -55.78513, 180
43.92981, 124, 445, 136, -47.60331, 180
43.95034, 161, 443, 143, -42.39669, 180
43.96975, 186, 440, 146, -40.16529, 180
43.98648, 204, 439, 146, -40.16529, 180
44.00697, 216, 439, 143, -42.39669, 180
44.02843, 224, 439, 140, -44.6281, 180
44.04771, 230, 446, 140, -44.6281, 180
44.06814, 239, 448, 139, -45.3719, 180
44.08871, 246, 440, 139, -45.3719, 180
44.10485, 246, 439, 137, -46.8595, 180
44.1255, 250, 441, 140, -44.6281, 180
44.14626, 254, 442, 141, -43.8843, 180
44.16767, 259, 450, 143, -42.39669, 0
44.18717, 271, 441, 144, -41.65289, 0
44.20726, 265, 439, 139, -45.3719, 0
44.22387, 252, 437, 128, -53.55372, 0
44.24582, 230, 433, 124, -56.52893, 0
44.26488, 208, 431, 122, -58.01653, 0
44.28518, 183, 425, 123, -57.27273, 0
44.30558, 151, 431, 134, -49.09091, 0
44.32618, 132, 419, 140, -44.6281, 0
44.34453, 108, 417, 145, -40.90909, 180
44.3659, 87, 424, 120, -59.50413, 180
44.38861, 84, 431, 109, -67.68595, 180
44.40447, 76, 437, 113, -64.71075, 180
44.42471, 73, 441, 117, -61.73554, 180
44.44627, 62, 446, 126, -55.04132, 180
44.46583, 62, 443, 136, -47.60331, 180
44.48224, 61, 451, 143, -42.39669, 180
44.50616, 73, 444, 149, -37.93388, 180
44.52276, 82, 444, 153, -34.95868, 180
44.54481, 92, 441, 158, -31.23967, 180
44.56351, 100, 440, 162, -28.26446, 180
44.58456, 112, 440, 163, -27.52066, 180
44.60212, 117, 440, 163, -27.52066, 180
44.62137, 124, 441, 164, -26.77686, 180
44.64221, 122, 439, 164, -26.77686, 180
44.66332, 119, 441, 164, -26.77686, 180
44.68265, 127, 441, 165, -26.03306, 180
44.70329, 126, 442, 167, -24.54545, 180
44.71955, 119, 448, 168, -23.80165, 180
44.74028, 128, 442, 170, -22.31405, 180
44.76143, 132, 442, 173, -20.08265, 180
44.78136, 142, 440, 178, -16.36364, 180
44.8016, 143, 440, 180, -14.87603, 180
44.82278, 145, 440, 181, -14.13223, 180
44.84284, 144, 438, 182, -13.38843, 180
44.86015, 147, 440, 183, -12.64463, 180
44.88, 147, 443, 174, -19.33884, 180
44.89983, 153, 440, 183, -12.64463, 180
44.92032, 142, 440, 183, -12.64463, 180
44.94074, 139, 441, 183, -12.64463, 180
44.96244, 142, 439, 183, -12.64463, 180
44.9791, 138, 440, 183, -12.64463, 180
44.99791, 128, 440, 184, -11.90083, 180
45.01838, 131, 441, 184, -11.90083, 180
45.03961, 129, 442, 185, -11.15702, 180
45.05922, 128, 441, 185, -11.15702, 180
45.07963, 129, 442, 187, -9.669421, 180
45.09632, 127, 442, 188, -8.92562, 180
45.11637, 125, 442, 190, -7.438016, 180
45.13785, 128, 442, 192, -5.950413, 180
45.15808, 134, 441, 193, -5.206612, 180
45.17965, 125, 441, 193, -5.206612, 180
45.19908, 125, 440, 195, -3.719008, 180
45.21943, 127, 440, 196, -2.975207, 180
45.23727, 122, 440, 197, -2.231405, 180
45.25618, 114, 439, 197, -2.231405, 180
45.27747, 113, 439, 199, -0.7438017, 180
45.29761, 105, 438, 199, -0.7438017, 180
45.31792, 105, 439, 197, -2.231405, 180
45.33845, 100, 440, 196, -2.975207, 180
45.35429, 97, 446, 196, -2.975207, 180
45.37527, 88, 439, 196, -2.975207, 180
45.39684, 85, 439, 197, -2.231405, 180
45.41657, 80, 439, 198, -1.487603, 180
45.43732, 74, 439, 199, -0.7438017, 180
45.45904, 72, 439, 199, -0.7438017, 180
45.47505, 65, 440, 199, -0.7438017, 180
45.49539, 59, 440, 200, 0, 180
45.51428, 53, 440, 200, 0, 180
45.53514, 55, 440, 199, -0.7438017, 180
45.56005, 52, 440, 200, 0, 180
45.57581, 47, 440, 200, 0, 180
45.59734, 39, 441, 200, 0, 180
45.61274, 43, 441, 200, 0, 180
45.63251, 38, 441, 201, 0.7438017, 180
45.65313, 35, 440, 202, 1.487603, 180
45.67442, 33, 441, 203, 2.231405, 180
45.69498, 32, 440, 203, 2.231405, 180
45.71443, 29, 440, 203, 2.231405, 180
45.73084, 29, 441, 203, 2.231405, 180
45.75122, 27, 441, 203, 2.231405, 180
45.77173, 33, 441, 203, 2.231405, 180
45.7925, 33, 441, 203, 2.231405, 180
45.81289, 35, 441, 203, 2.231405, 180
45.83329, 36, 440, 204, 2.975207, 180
45.84961, 41, 440, 203, 2.231405, 180
45.87002, 47, 441, 203, 2.231405, 180
45.89151, 47, 440, 203, 2.231405, 180
45.91368, 55, 440, 203, 2.231405, 180
45.93141, 55, 440, 203, 2.231405, 180
45.95208, 57, 440, 204, 2.975207, 180
45.97306, 63, 439, 204, 2.975207, 180
45.98923, 71, 439, 203, 2.231405, 180
46.00959, 76, 439, 203, 2.231405, 180
46.02966, 77, 437, 203, 2.231405, 180
46.05018, 81, 435, 202, 1.487603, 180
46.07109, 81, 434, 199, -0.7438017, 180
46.09227, 86, 435, 189, -8.181818, 180
46.10785, 89, 445, 160, -29.75207, 180
46.13038, 85, 483, 203, 2.231405, 180
46.14854, 84, 440, 203, 2.231405, 180
46.16905, 96, 439, 204, 2.975207, 180
46.19055, 96, 439, 204, 2.975207, 180
46.21072, 94, 439, 203, 2.231405, 180
46.22742, 99, 439, 203, 2.231405, 180
46.24718, 96, 439, 203, 2.231405, 180
46.2706, 95, 440, 201, 0.7438017, 180
46.29051, 95, 440, 200, 0, 180
46.31321, 96, 441, 200, 0, 180
46.33204, 101, 440, 201, 0.7438017, 180
46.35169, 100, 440, 202, 1.487603, 180
46.36863, 95, 440, 204, 2.975207, 180
46.3884, 93, 441, 204, 2.975207, 180
46.40929, 91, 442, 205, 3.719008, 180
46.43096, 91, 440, 205, 3.719008, 180
46.45017, 90, 441, 205, 3.719008, 180
46.47089, 85, 440, 205, 3.719008, 180
46.48763, 86, 441, 205, 3.719008, 180
46.50809, 84, 440, 205, 3.719008, 180
46.53089, 87, 440, 205, 3.719008, 180
46.54953, 85, 440, 205, 3.719008, 180
46.56972, 87, 440, 205, 3.719008, 180
46.58989, 86, 440, 205, 3.719008, 180
46.60767, 83, 440, 205, 3.719008, 180
46.62422, 85, 441, 205, 3.719008, 180
46.64506, 86, 440, 205, 3.719008, 180
46.66455, 86, 441, 205, 3.719008, 180
46.68494, 85, 441, 205, 3.719008, 180
46.70545, 87, 442, 205, 3.719008, 180
46.72582, 95, 442, 205, 3.719008, 180
46.74416, 101, 443, 205, 3.719008, 180
46.76273, 105, 443, 205, 3.719008, 180
46.78381, 110, 443, 205, 3.719008, 180
46.80372, 112, 443, 205, 3.719008, 180
46.82367, 111, 442, 205, 3.719008, 180
46.84541, 114, 443, 205, 3.719008, 180
46.86225, 111, 442, 205, 3.719008, 180
46.88137, 116, 442, 205, 3.719008, 180
46.90246, 115, 442, 205, 3.719008, 180
46.92261, 113, 442, 205, 3.719008, 180
46.94393, 112, 442, 205, 3.719008, 180
46.96465, 109, 442, 205, 3.719008, 180
46.98398, 113, 443, 205, 3.719008, 180
47.00091, 106, 443, 205, 3.719008, 180
47.02071, 110, 443, 205, 3.719008, 180
47.04107, 104, 444, 205, 3.719008, 180
47.06235, 106, 443, 205, 3.719008, 180
47.08212, 100, 443, 205, 3.719008, 180
47.10263, 95, 443, 205, 3.719008, 180
47.11894, 90, 443, 205, 3.719008, 180
47.1394, 89, 443, 205, 3.719008, 180
47.1608, 82, 443, 205, 3.719008, 180
47.18132, 81, 443, 205, 3.719008, 180
47.20087, 80, 443, 205, 3.719008, 180
47.22149, 76, 443, 205, 3.719008, 180
47.24527, 77, 443, 205, 3.719008, 180
47.26001, 67, 443, 205, 3.719008, 180
47.27913, 69, 443, 205, 3.719008, 180
47.29926, 75, 444, 205, 3.719008, 180
47.31967, 73, 444, 205, 3.719008, 180
47.34, 69, 444, 205, 3.719008, 180
47.36139, 69, 444, 205, 3.719008, 180
47.37902, 79, 445, 205, 3.719008, 180
47.39761, 79, 445, 205, 3.719008, 180
47.41813, 78, 446, 205, 3.719008, 180
47.4383, 72, 445, 209, 6.694215, 180
47.4383: Grabbed object
47.45951, 76, 444, 217, 12.64463, 180
47.48243, 69, 444, 217, 12.64463, 180
47.49763, 72, 445, 217, 12.64463, 180
47.51786, 69, 445, 216, 11.90083, 180
47.53904, 67, 446, 217, 12.64463, 180
47.55995, 66, 450, 204, 2.975207, 180
47.58174, 60, 450, 204, 2.975207, 180
47.6024, 56, 450, 204, 2.975207, 180
47.62086, 51, 451, 204, 2.975207, 180
47.63771, 45, 451, 204, 2.975207, 180
47.65565, 44, 452, 204, 2.975207, 180
47.67574, 45, 452, 204, 2.975207, 180
47.69701, 42, 453, 204, 2.975207, 180
47.71722, 37, 453, 205, 3.719008, 180
47.73741, 33, 454, 205, 3.719008, 180
47.75376, 36, 455, 206, 4.46281, 180
47.77438, 37, 457, 203, 2.231405, 180
47.79866, 33, 457, 205, 3.719008, 180
47.81902, 44, 458, 206, 4.46281, 180
47.83838, 40, 456, 205, 3.719008, 180
47.85893, 38, 456, 205, 3.719008, 180
47.87606, 34, 458, 209, 6.694215, 180
47.89688, 36, 472, 209, 6.694215, 180
47.91588, 38, 455, 213, 9.669421, 180
47.93689, 42, 454, 214, 10.41322, 180
47.9582, 37, 453, 210, 7.438016, 180
47.97584, 34, 454, 209, 6.694215, 180
47.99613, 35, 455, 206, 4.46281, 180
48.01262, 31, 456, 203, 2.231405, 180
48.03494, 30, 458, 199, -0.7438017, 180
48.05357, 26, 460, 187, -9.669421, 180
48.07384, 26, 457, 201, 0.7438017, 180
48.09524, 27, 457, 202, 1.487603, 180
48.11495, 28, 458, 201, 0.7438017, 180
48.13145, 28, 455, 202, 1.487603, 180
48.15178, 24, 457, 185, -11.15702, 180
48.17236, 24, 454, 193, -5.206612, 180
48.19305, 26, 455, 198, -1.487603, 180
48.21341, 31, 456, 195, -3.719008, 180
48.2349, 29, 456, 192, -5.950413, 180
48.25063, 30, 458, 188, -8.92562, 180
48.27065, 28, 458, 186, -10.41322, 180
48.29099, 32, 458, 185, -11.15702, 180
48.31263, 37, 458, 184, -11.90083, 180
48.33218, 36, 457, 183, -12.64463, 180
48.35261, 34, 458, 180, -14.87603, 180
48.37305, 38, 458, 172, -20.82645, 180
48.38948, 45, 457, 176, -17.85124, 180
48.4102, 43, 457, 174, -19.33884, 180
48.43027, 44, 457, 174, -19.33884, 180
48.452, 40, 456, 174, -19.33884, 180
48.47137, 46, 456, 174, -19.33884, 180
48.49164, 43, 455, 174, -19.33884, 180
48.50861, 46, 455, 174, -19.33884, 180
48.52964, 46, 455, 174, -19.33884, 180
48.5491, 43, 454, 174, -19.33884, 180
48.56954, 43, 453, 174, -19.33884, 180
48.5908, 44, 452, 174, -19.33884, 180
48.6111, 47, 451, 174, -19.33884, 180
48.62792, 50, 450, 174, -19.33884, 180
48.64806, 51, 449, 175, -18.59504, 180
48.67003, 55, 447, 175, -18.59504, 180
48.68793, 56, 446, 175, -18.59504, 180
48.7085, 66, 446, 175, -18.59504, 180
48.72975, 68, 445, 175, -18.59504, 180
48.7493, 71, 445, 175, -18.59504, 180
48.76579, 68, 445, 175, -18.59504, 180
48.78601, 72, 445, 175, -18.59504, 180
48.80747, 70, 444, 175, -18.59504, 180
48.82844, 63, 445, 175, -18.59504, 180
48.84774, 64, 444, 175, -18.59504, 180
48.86819, 64, 445, 175, -18.59504, 180
48.88626, 60, 445, 175, -18.59504, 180
48.90586, 53, 445, 175, -18.59504, 180
48.92662, 46, 445, 175, -18.59504, 180
48.94768, 41, 446, 175, -18.59504, 180
48.96685, 36, 446, 175, -18.59504, 180
48.98744, 37, 447, 175, -18.59504, 180
49.00348, 35, 448, 175, -18.59504, 180
49.02356, 35, 448, 175, -18.59504, 180
49.04496, 42, 449, 175, -18.59504, 180
49.06524, 61, 450, 175, -18.59504, 180
49.08575, 58, 450, 175, -18.59504, 180
49.1073, 68, 451, 175, -18.59504, 180
49.12735, 76, 452, 175, -18.59504, 180
49.14331, 85, 453, 174, -19.33884, 180
49.16425, 97, 454, 174, -19.33884, 180
49.18415, 105, 454, 174, -19.33884, 180
49.20447, 118, 455, 174, -19.33884, 180
49.22479, 126, 456, 174, -19.33884, 180
49.24664, 136, 457, 174, -19.33884, 180
49.26273, 141, 458, 174, -19.33884, 180
49.28227, 151, 459, 173, -20.08265, 180
49.3029, 157, 459, 174, -19.33884, 180
49.32453, 165, 459, 174, -19.33884, 180
49.34426, 168, 461, 174, -19.33884, 180
49.36415, 176, 461, 174, -19.33884, 180
49.38062, 176, 460, 174, -19.33884, 180
49.40107, 179, 459, 176, -17.85124, 180
49.42154, 177, 458, 177, -17.10744, 180
49.44215, 173, 456, 178, -16.36364, 180
49.46329, 168, 456, 176, -17.85124, 180
49.48304, 166, 455, 177, -17.10744, 180
49.49944, 154, 456, 174, -19.33884, 180
49.51962, 146, 456, 172, -20.82645, 180
49.54129, 138, 456, 172, -20.82645, 180
49.5614, 138, 455, 172, -20.82645, 180
49.58117, 116, 455, 172, -20.82645, 180
49.60164, 117, 455, 172, -20.82645, 180
49.61819, 124, 455, 172, -20.82645, 180
49.63869, 129, 455, 172, -20.82645, 180
49.6603, 129, 454, 172, -20.82645, 180
49.68108, 109, 454, 172, -20.82645, 180
49.70022, 94, 455, 172, -20.82645, 180
49.72016, 83, 455, 172, -20.82645, 180
49.73824, 76, 455, 172, -20.82645, 180
49.75711, 71, 456, 172, -20.82645, 180
49.77882, 67, 457, 172, -20.82645, 180
49.79788, 66, 457, 172, -20.82645, 180
49.81841, 62, 457, 172, -20.82645, 180
49.83867, 64, 457, 171, -21.57025, 180
49.85542, 58, 458, 171, -21.57025, 180
49.87583, 58, 458, 171, -21.57025, 180
49.89647, 54, 458, 171, -21.57025, 180
49.91943, 53, 459, 171, -21.57025, 180
49.93752, 57, 459, 172, -20.82645, 180
49.95897, 71, 459, 172, -20.82645, 180
49.97953, 83, 460, 171, -21.57025, 180
49.99659, 95, 460, 171, -21.57025, 180
50.01496, 92, 461, 171, -21.57025, 180
50.03522, 79, 460, 175, -18.59504, 180
50.05597, 72, 457, 180, -14.87603, 180
50.07676, 62, 456, 178, -16.36364, 180
50.09735, 59, 456, 177, -17.10744, 180
50.11322, 51, 455, 177, -17.10744, 180
50.13369, 43, 456, 175, -18.59504, 180
50.15406, 39, 456, 172, -20.82645, 180
50.17593, 35, 458, 170, -22.31405, 180
50.19639, 31, 458, 170, -22.31405, 180
50.21563, 31, 459, 168, -23.80165, 180
50.23617, 29, 462, 166, -25.28926, 180
50.25256, 27, 463, 165, -26.03306, 180
50.273, 27, 464, 165, -26.03306, 180
50.29417, 25, 465, 165, -26.03306, 180
50.31392, 28, 466, 165, -26.03306, 180
50.33458, 27, 464, 169, -23.05785, 180
50.35478, 25, 463, 172, -20.82645, 180
50.37223, 22, 466, 158, -31.23967, 180
50.3919, 25, 461, 173, -20.08265, 180
50.41281, 28, 461, 171, -21.57025, 180
50.43271, 26, 465, 158, -31.23967, 180
50.45316, 28, 461, 168, -23.80165, 180
50.47357, 30, 459, 165, -26.03306, 180
50.49009, 34, 459, 169, -23.05785, 180
50.51139, 47, 459, 166, -25.28926, 180
50.53094, 42, 458, 164, -26.77686, 180
50.55201, 43, 459, 161, -29.00826, 180
50.57193, 48, 460, 159, -30.49587, 180
50.59808, 48, 460, 159, -30.49587, 180
50.61309, 50, 461, 158, -31.23967, 180
50.62937, 54, 460, 159, -30.49587, 180
50.64978, 54, 460, 160, -29.75207, 180
50.67018, 57, 459, 161, -29.00826, 180
50.69048, 58, 459, 157, -31.98347, 180
50.71209, 61, 460, 158, -31.23967, 180
50.73537, 64, 460, 157, -31.98347, 180
50.74854, 62, 461, 156, -32.72727, 180
50.76841, 62, 462, 155, -33.47107, 180
50.78901, 60, 463, 154, -34.21487, 180
50.81096, 56, 463, 156, -32.72727, 180
50.83263, 55, 461, 155, -33.47107, 180
50.85281, 51, 462, 157, -31.98347, 180
50.86963, 46, 464, 155, -33.47107, 180
50.88818, 43, 464, 154, -34.21487, 180
50.90924, 39, 462, 153, -34.95868, 180
50.93105, 35, 465, 152, -35.70248, 180
50.94894, 32, 464, 153, -34.95868, 180
50.96933, 31, 463, 154, -34.21487, 180
50.9896, 34, 461, 155, -33.47107, 180
51.00771, 39, 460, 156, -32.72727, 180
51.02792, 39, 458, 154, -34.21487, 180
51.04754, 41, 458, 153, -34.95868, 180
51.06768, 45, 454, 149, -37.93388, 180
51.08799, 50, 456, 148, -38.67768, 180
51.10888, 52, 456, 144, -41.65289, 180
51.10888: Released object
51.12597, 59, 458, 143, -42.39669, 180
51.14628, 62, 457, 142, -43.1405, 180
51.16595, 61, 458, 140, -44.6281, 180
51.18654, 62, 459, 140, -44.6281, 180
51.20747, 64, 459, 140, -44.6281, 180
51.22985, 64, 459, 140, -44.6281, 180
51.2466, 60, 459, 140, -44.6281, 180
51.26565, 58, 459, 140, -44.6281, 180
51.28599, 54, 459, 140, -44.6281, 180
51.30613, 49, 460, 140, -44.6281, 180
51.32723, 47, 461, 139, -45.3719, 180
51.34662, 43, 460, 139, -45.3719, 180
51.36295, 38, 459, 139, -45.3719, 180
51.38295, 37, 459, 139, -45.3719, 180
51.40325, 36, 458, 139, -45.3719, 180
51.42343, 35, 457, 140, -44.6281, 180
51.44643, 32, 456, 139, -45.3719, 180
51.46507, 32, 456, 139, -45.3719, 180
51.4854, 31, 455, 139, -45.3719, 180
51.50164, 31, 455, 139, -45.3719, 180
51.52232, 28, 453, 140, -44.6281, 180
51.54293, 32, 451, 140, -44.6281, 180
51.56308, 35, 449, 140, -44.6281, 180
51.58354, 37, 448, 140, -44.6281, 180
51.60394, 50, 445, 141, -43.8843, 180
51.6204, 67, 443, 141, -43.8843, 180
51.64063, 91, 440, 141, -43.8843, 180
51.66324, 129, 439, 137, -46.8595, 180
51.68191, 160, 436, 132, -50.57851, 180
51.7023, 204, 443, 130, -52.06612, 180
51.72265, 230, 444, 129, -52.80992, 180
51.73922, 274, 438, 128, -53.55372, 180
51.76003, 303, 438, 125, -55.78513, 0
51.78055, 359, 427, 169, -23.05785, 0
51.80094, 359, 431, 145, -40.90909, 0
51.82096, 385, 428, 141, -43.8843, 0
51.84221, 440, 423, 143, -42.39669, 0
51.86031, 489, 419, 147, -39.42149, 0
51.87949, 535, 417, 154, -34.21487, 0
51.89881, 556, 416, 154, -34.21487, 0
51.91954, 579, 415, 154, -34.21487, 0
51.93981, 598, 414, 154, -34.21487, 0
51.96141, 611, 414, 154, -34.21487, 0
51.98135, 630, 413, 154, -34.21487, 0
51.99791, 642, 413, 154, -34.21487, 0
52.01768, 649, 412, 154, -34.21487, 0
52.0382, 644, 411, 154, -34.21487, 0
52.05891, 633, 412, 154, -34.21487, 0
52.08029, 627, 411, 154, -34.21487, 0
52.0996, 609, 411, 154, -34.21487, 0
52.11628, 582, 411, 154, -34.21487, 0
52.13655, 567, 411, 154, -34.21487, 0
52.15755, 558, 411, 154, -34.21487, 0
52.17856, 545, 411, 154, -34.21487, 0
52.19799, 519, 410, 154, -34.21487, 0
52.2185, 509, 410, 154, -34.21487, 0
52.23488, 484, 410, 154, -34.21487, 0
52.25527, 473, 410, 154, -34.21487, 0
52.27678, 452, 410, 154, -34.21487, 0
52.29735, 441, 410, 154, -34.21487, 0
52.31692, 411, 410, 154, -34.21487, 0
52.33768, 389, 410, 154, -34.21487, 0
52.35735, 386, 410, 154, -34.21487, 0
52.37419, 367, 409, 154, -34.21487, 0
52.39528, 343, 409, 154, -34.21487, 0
52.41543, 321, 409, 154, -34.21487, 0
52.43545, 314, 409, 155, -33.47107, 0
52.45577, 292, 408, 155, -33.47107, 0
52.47736, 275, 408, 155, -33.47107, 0
52.49438, 254, 408, 155, -33.47107, 0
52.51323, 245, 409, 155, -33.47107, 0
52.53408, 221, 409, 155, -33.47107, 0
52.55466, 205, 409, 155, -33.47107, 0
52.57446, 195, 409, 155, -33.47107, 0
52.59591, 171, 409, 155, -33.47107, 0
52.61236, 156, 409, 155, -33.47107, 0
52.63231, 154, 408, 155, -33.47107, 0
52.65241, 138, 408, 155, -33.47107, 0
