UA-Ange: 0, ForearmStretched: 221, Forearm: 91, LeftArm? Yes
Time, EMG-Signal, Force-Value, Elbow-Angle, Transformed-Angle, MotorTarget
523.9355, 17, 419, 90, -90.69231, 0
523.956, 16, 419, 90, -90.69231, 0
523.9769, 17, 419, 90, -90.69231, 0
523.9968, 16, 420, 90, -90.69231, 0
524.0177, 16, 419, 90, -90.69231, 0
524.0336, 16, 420, 90, -90.69231, 0
524.0543, 16, 420, 90, -90.69231, 0
524.0755, 17, 419, 90, -90.69231, 0
524.0951, 17, 420, 90, -90.69231, 0
524.1177, 17, 421, 90, -90.69231, 0
524.1382, 17, 420, 90, -90.69231, 0
524.155, 17, 421, 90, -90.69231, 0
524.1764, 17, 421, 90, -90.69231, 0
524.1993, 16, 422, 90, -90.69231, 0
524.2159, 16, 422, 90, -90.69231, 0
524.2354, 16, 422, 90, -90.69231, 0
524.2515, 16, 421, 90, -90.69231, 0
524.2713, 17, 419, 90, -90.69231, 0
524.293, 16, 417, 90, -90.69231, 0
524.3127, 17, 416, 90, -90.69231, 0
524.3333, 16, 416, 90, -90.69231, 0
524.3542, 17, 416, 90, -90.69231, 0
524.3699, 17, 417, 90, -90.69231, 0
524.3906, 16, 418, 90, -90.69231, 0
524.4108, 16, 418, 90, -90.69231, 0
524.431, 17, 418, 90, -90.69231, 0
524.4516, 17, 419, 90, -90.69231, 0
524.4722, 16, 419, 90, -90.69231, 0
524.4888, 16, 419, 90, -90.69231, 0
524.5102, 16, 418, 90, -90.69231, 0
524.5293, 17, 419, 90, -90.69231, 0
524.5498, 16, 418, 90, -90.69231, 0
524.5701, 17, 418, 90, -90.69231, 0
524.591, 17, 418, 90, -90.69231, 0
524.6078, 16, 418, 90, -90.69231, 0
524.6275, 17, 418, 90, -90.69231, 0
524.6481, 17, 418, 90, -90.69231, 0
524.6686, 17, 417, 90, -90.69231, 0
524.6888, 17, 417, 90, -90.69231, 0
524.7104, 17, 416, 90, -90.69231, 0
524.7268, 16, 416, 90, -90.69231, 0
524.7463, 16, 418, 90, -90.69231, 0
524.7684, 16, 418, 90, -90.69231, 0
524.7889, 17, 418, 90, -90.69231, 0
524.8099, 16, 418, 90, -90.69231, 0
524.8305, 17, 417, 90, -90.69231, 0
524.8466, 16, 417, 90, -90.69231, 0
524.8669, 16, 417, 90, -90.69231, 0
524.8875, 17, 417, 90, -90.69231, 0
524.9082, 17, 416, 90, -90.69231, 0
524.929, 17, 417, 90, -90.69231, 0
524.9489, 16, 417, 90, -90.69231, 0
524.9657, 17, 418, 90, -90.69231, 0
524.9861, 16, 418, 90, -90.69231, 0
525.0067, 16, 417, 90, -90.69231, 0
525.0276, 16, 418, 90, -90.69231, 0
525.0471, 16, 418, 90, -90.69231, 0
525.0645, 16, 418, 90, -90.69231, 0
525.0838, 16, 418, 90, -90.69231, 0
525.1045, 17, 418, 90, -90.69231, 0
525.1268, 17, 418, 90, -90.69231, 0
525.147, 17, 419, 90, -90.69231, 0
525.1659, 17, 418, 90, -90.69231, 0
525.183, 16, 419, 90, -90.69231, 0
525.2037, 17, 419, 90, -90.69231, 0
525.2255, 17, 420, 90, -90.69231, 0
525.2451, 16, 419, 90, -90.69231, 0
525.2635, 16, 419, 90, -90.69231, 0
525.2833, 16, 418, 90, -90.69231, 0
525.2993, 17, 418, 90, -90.69231, 0
525.3198, 17, 418, 90, -90.69231, 0
525.3409, 17, 419, 90, -90.69231, 0
525.3608, 17, 417, 90, -90.69231, 0
525.3812, 17, 418, 90, -90.69231, 0
525.4016, 16, 418, 90, -90.69231, 0
525.4181, 16, 418, 90, -90.69231, 0
525.4383, 16, 419, 90, -90.69231, 0
525.4601, 17, 418, 90, -90.69231, 0
525.4795, 17, 418, 90, -90.69231, 0
525.5003, 17, 417, 90, -90.69231, 0
525.5204, 17, 418, 90, -90.69231, 0
525.5368, 16, 418, 90, -90.69231, 0
525.5574, 17, 418, 90, -90.69231, 0
525.5778, 17, 418, 90, -90.69231, 0
525.5983, 17, 418, 90, -90.69231, 0
525.6187, 17, 418, 90, -90.69231, 0
525.6392, 16, 418, 90, -90.69231, 0
525.6564, 16, 418, 90, -90.69231, 0
525.6769, 17, 418, 90, -90.69231, 0
525.6968, 17, 417, 90, -90.69231, 0
525.717, 17, 417, 90, -90.69231, 0
525.7396, 16, 418, 90, -90.69231, 0
525.7576, 17, 418, 90, -90.69231, 0
525.7776, 16, 418, 90, -90.69231, 0
525.7974, 16, 418, 90, -90.69231, 0
525.8174, 17, 418, 90, -90.69231, 0
525.8377, 17, 418, 90, -90.69231, 0
525.8591, 16, 418, 90, -90.69231, 0
525.8771, 17, 418, 90, -90.69231, 0
525.8962, 16, 419, 90, -90.69231, 0
525.9157, 16, 419, 90, -90.69231, 0
525.9364, 16, 418, 90, -90.69231, 0
525.957, 16, 418, 90, -90.69231, 0
525.978, 16, 418, 90, -90.69231, 0
525.996, 16, 417, 90, -90.69231, 0
526.0146, 17, 417, 90, -90.69231, 0
526.0349, 16, 418, 90, -90.69231, 0
526.0547, 17, 417, 90, -90.69231, 0
526.0745, 17, 416, 90, -90.69231, 0
526.0966, 17, 417, 90, -90.69231, 0
526.1129, 16, 418, 90, -90.69231, 0
526.1308, 17, 418, 90, -90.69231, 0
526.1516, 16, 417, 90, -90.69231, 0
526.1718, 16, 418, 90, -90.69231, 0
526.1934, 17, 417, 90, -90.69231, 0
526.2131, 16, 417, 90, -90.69231, 0
526.2292, 17, 417, 90, -90.69231, 0
526.2498, 17, 418, 90, -90.69231, 0
526.2695, 17, 418, 90, -90.69231, 0
526.2913, 16, 418, 90, -90.69231, 0
526.311, 16, 418, 90, -90.69231, 0
526.3313, 16, 418, 90, -90.69231, 0
526.3475, 16, 418, 90, -90.69231, 0
526.3682, 17, 418, 90, -90.69231, 0
526.3892, 17, 418, 90, -90.69231, 0
526.4104, 17, 418, 90, -90.69231, 0
526.4298, 17, 418, 90, -90.69231, 0
526.4463, 16, 418, 90, -90.69231, 0
526.4664, 17, 418, 90, -90.69231, 0
526.4872, 17, 418, 90, -90.69231, 0
526.5078, 17, 417, 90, -90.69231, 0
526.5283, 17, 417, 90, -90.69231, 0
526.5483, 16, 418, 90, -90.69231, 0
526.5651, 16, 418, 90, -90.69231, 0
526.5854, 17, 418, 90, -90.69231, 0
526.6064, 16, 417, 90, -90.69231, 0
526.6271, 17, 417, 90, -90.69231, 0
526.6467, 16, 418, 90, -90.69231, 0
526.6673, 16, 418, 90, -90.69231, 0
526.6837, 16, 418, 90, -90.69231, 0
526.7042, 17, 418, 90, -90.69231, 0
526.7253, 17, 418, 90, -90.69231, 0
526.7452, 17, 418, 90, -90.69231, 0
526.7656, 16, 418, 90, -90.69231, 0
526.7859, 16, 418, 90, -90.69231, 0
526.8026, 17, 418, 90, -90.69231, 0
526.8236, 16, 419, 90, -90.69231, 0
526.8438, 16, 418, 90, -90.69231, 0
526.864, 16, 417, 90, -90.69231, 0
526.8851, 17, 418, 90, -90.69231, 0
526.9045, 17, 418, 90, -90.69231, 0
526.9213, 16, 418, 90, -90.69231, 0
526.9426, 16, 418, 90, -90.69231, 0
526.9626, 16, 419, 90, -90.69231, 0
526.9829, 17, 418, 90, -90.69231, 0
527.0033, 16, 418, 90, -90.69231, 0
527.0241, 16, 419, 90, -90.69231, 0
527.0414, 16, 419, 90, -90.69231, 0
527.0609, 16, 419, 90, -90.69231, 0
527.0811, 17, 418, 90, -90.69231, 0
527.1014, 17, 418, 90, -90.69231, 0
527.1216, 17, 418, 90, -90.69231, 0
527.1386, 17, 418, 90, -90.69231, 0
527.1595, 17, 419, 90, -90.69231, 0
527.1793, 17, 418, 90, -90.69231, 0
527.2, 16, 418, 90, -90.69231, 0
527.22, 16, 417, 90, -90.69231, 0
527.2408, 16, 418, 90, -90.69231, 0
527.258, 17, 418, 90, -90.69231, 0
527.2778, 17, 418, 90, -90.69231, 0
527.2983, 16, 418, 90, -90.69231, 0
527.319, 17, 417, 90, -90.69231, 0
527.3389, 16, 417, 90, -90.69231, 0
527.3607, 16, 417, 90, -90.69231, 0
527.376, 17, 417, 90, -90.69231, 0
527.3962, 16, 418, 90, -90.69231, 0
527.4169, 17, 418, 90, -90.69231, 0
527.437, 17, 418, 90, -90.69231, 0
527.4586, 17, 418, 90, -90.69231, 0
527.4784, 17, 417, 90, -90.69231, 0
527.4954, 17, 417, 90, -90.69231, 0
527.5148, 17, 417, 90, -90.69231, 0
527.5354, 16, 417, 90, -90.69231, 0
527.5568, 16, 417, 90, -90.69231, 0
527.577, 16, 417, 90, -90.69231, 0
527.5968, 16, 417, 90, -90.69231, 0
527.6134, 17, 418, 90, -90.69231, 0
527.6342, 17, 418, 90, -90.69231, 0
527.655, 17, 418, 90, -90.69231, 0
527.676, 16, 418, 90, -90.69231, 0
527.6952, 17, 417, 90, -90.69231, 0
527.7156, 17, 417, 90, -90.69231, 0
527.7325, 17, 417, 89, -91.38461, 0
527.753, 17, 417, 90, -90.69231, 0
527.7741, 16, 417, 90, -90.69231, 0
527.7941, 17, 417, 90, -90.69231, 0
527.8142, 16, 417, 90, -90.69231, 0
527.8345, 17, 417, 90, -90.69231, 0
527.8508, 17, 417, 90, -90.69231, 0
527.8712, 17, 418, 90, -90.69231, 0
527.8927, 16, 418, 90, -90.69231, 0
527.9137, 17, 418, 90, -90.69231, 0
527.9333, 16, 418, 90, -90.69231, 0
527.9493, 16, 417, 90, -90.69231, 0
527.9698, 16, 418, 90, -90.69231, 0
527.9903, 17, 417, 90, -90.69231, 0
528.0109, 17, 418, 90, -90.69231, 0
528.0313, 17, 418, 90, -90.69231, 0
528.0519, 16, 418, 90, -90.69231, 0
528.0678, 16, 418, 90, -90.69231, 0
528.0884, 17, 418, 90, -90.69231, 0
528.1097, 16, 418, 90, -90.69231, 0
528.1294, 17, 418, 90, -90.69231, 0
528.1501, 16, 417, 90, -90.69231, 0
528.1703, 16, 418, 90, -90.69231, 0
528.1866, 17, 418, 90, -90.69231, 0
528.2076, 16, 418, 90, -90.69231, 0
528.2294, 17, 418, 90, -90.69231, 0
528.2484, 17, 418, 90, -90.69231, 0
528.2688, 16, 417, 90, -90.69231, 0
528.2893, 17, 417, 90, -90.69231, 0
528.3081, 16, 418, 90, -90.69231, 0
528.3269, 16, 418, 90, -90.69231, 0
528.3478, 17, 418, 90, -90.69231, 0
528.3672, 16, 418, 90, -90.69231, 0
528.388, 17, 418, 90, -90.69231, 0
528.4092, 16, 418, 90, -90.69231, 0
528.4261, 17, 418, 90, -90.69231, 0
528.4449, 16, 418, 90, -90.69231, 0
528.4655, 17, 418, 90, -90.69231, 0
528.4864, 17, 418, 90, -90.69231, 0
528.5063, 17, 417, 90, -90.69231, 0
528.5272, 17, 418, 90, -90.69231, 0
528.5441, 16, 418, 90, -90.69231, 0
528.5637, 16, 419, 90, -90.69231, 0
528.584, 16, 418, 90, -90.69231, 0
528.6044, 17, 418, 90, -90.69231, 0
528.6257, 16, 418, 90, -90.69231, 0
528.6423, 17, 418, 90, -90.69231, 0
528.662, 16, 418, 90, -90.69231, 0
528.6829, 16, 418, 90, -90.69231, 0
528.7032, 16, 419, 90, -90.69231, 0
528.7239, 17, 418, 90, -90.69231, 0
528.7441, 17, 417, 90, -90.69231, 0
528.7605, 16, 418, 90, -90.69231, 0
528.7808, 17, 418, 90, -90.69231, 0
528.8013, 17, 418, 90, -90.69231, 0
528.8214, 17, 418, 90, -90.69231, 0
528.8434, 17, 418, 90, -90.69231, 0
528.8632, 16, 418, 90, -90.69231, 0
528.8793, 17, 418, 90, -90.69231, 0
528.8992, 16, 418, 90, -90.69231, 0
528.9199, 17, 418, 90, -90.69231, 0
528.9409, 16, 419, 90, -90.69231, 0
528.9608, 17, 418, 90, -90.69231, 0
528.9814, 16, 417, 90, -90.69231, 0
528.9976, 17, 418, 90, -90.69231, 0
529.0181, 16, 418, 90, -90.69231, 0
529.0385, 16, 418, 90, -90.69231, 0
529.0599, 17, 418, 90, -90.69231, 0
529.0796, 17, 418, 90, -90.69231, 0
529.1001, 16, 418, 90, -90.69231, 0
529.1178, 17, 418, 90, -90.69231, 0
529.1393, 17, 418, 89, -91.38461, 0
529.1603, 17, 418, 90, -90.69231, 0
529.1803, 17, 418, 90, -90.69231, 0
529.202, 17, 418, 90, -90.69231, 0
529.2208, 16, 418, 90, -90.69231, 0
529.2387, 16, 418, 90, -90.69231, 0
529.2631, 17, 418, 90, -90.69231, 0
529.2776, 16, 418, 90, -90.69231, 0
529.2968, 17, 418, 90, -90.69231, 0
529.3173, 16, 417, 90, -90.69231, 0
529.3344, 16, 418, 90, -90.69231, 0
529.3543, 17, 418, 90, -90.69231, 0
529.38, 17, 418, 90, -90.69231, 0
529.3955, 17, 419, 90, -90.69231, 0
529.4154, 17, 418, 90, -90.69231, 0
529.4359, 16, 418, 90, -90.69231, 0
529.4522, 16, 418, 90, -90.69231, 0
529.4736, 16, 418, 90, -90.69231, 0
529.4938, 16, 418, 90, -90.69231, 0
529.5138, 16, 417, 90, -90.69231, 0
529.5342, 16, 417, 90, -90.69231, 0
529.5551, 16, 418, 90, -90.69231, 0
529.5717, 17, 418, 90, -90.69231, 0
529.5927, 16, 418, 90, -90.69231, 0
529.6123, 16, 418, 90, -90.69231, 0
529.6341, 16, 418, 90, -90.69231, 0
529.6533, 17, 418, 90, -90.69231, 0
529.6738, 17, 418, 90, -90.69231, 0
529.6917, 17, 418, 90, -90.69231, 0
529.7108, 16, 418, 90, -90.69231, 0
529.731, 17, 418, 90, -90.69231, 0
529.7514, 16, 418, 90, -90.69231, 0
529.7716, 17, 418, 90, -90.69231, 0
529.7937, 17, 418, 90, -90.69231, 0
529.8096, 17, 417, 90, -90.69231, 0
529.8292, 16, 417, 90, -90.69231, 0
529.8495, 17, 418, 90, -90.69231, 0
529.8721, 16, 417, 90, -90.69231, 0
529.8935, 17, 417, 90, -90.69231, 0
529.9143, 16, 418, 90, -90.69231, 0
529.9298, 16, 417, 90, -90.69231, 0
529.9498, 16, 418, 90, -90.69231, 0
529.9703, 16, 418, 90, -90.69231, 0
529.9916, 16, 418, 90, -90.69231, 0
530.0121, 16, 417, 90, -90.69231, 0
530.0279, 16, 418, 90, -90.69231, 0
530.0486, 16, 418, 90, -90.69231, 0
530.0689, 17, 418, 90, -90.69231, 0
530.089, 17, 418, 90, -90.69231, 0
530.11, 16, 418, 90, -90.69231, 0
530.1302, 17, 417, 90, -90.69231, 0
530.1469, 16, 416, 90, -90.69231, 0
530.167, 16, 416, 90, -90.69231, 0
530.1877, 16, 417, 90, -90.69231, 0
530.2085, 17, 418, 90, -90.69231, 0
530.2295, 17, 417, 90, -90.69231, 0
530.2492, 17, 418, 90, -90.69231, 0
530.2653, 17, 417, 90, -90.69231, 0
530.2859, 16, 417, 90, -90.69231, 0
530.3055, 17, 417, 90, -90.69231, 0
530.3259, 17, 417, 90, -90.69231, 0
530.3456, 16, 417, 90, -90.69231, 0
530.3657, 16, 418, 90, -90.69231, 0
530.3828, 17, 418, 90, -90.69231, 0
530.4026, 17, 418, 90, -90.69231, 0
530.4238, 17, 417, 90, -90.69231, 0
530.4449, 17, 417, 90, -90.69231, 0
530.4641, 17, 416, 90, -90.69231, 0
530.4843, 16, 416, 90, -90.69231, 0
530.5007, 16, 416, 90, -90.69231, 0
530.5215, 16, 416, 90, -90.69231, 0
530.543, 17, 416, 90, -90.69231, 0
530.5629, 16, 416, 90, -90.69231, 0
530.5834, 17, 416, 90, -90.69231, 0
530.6033, 17, 417, 90, -90.69231, 0
530.6204, 17, 416, 90, -90.69231, 0
530.6412, 16, 416, 90, -90.69231, 0
530.6615, 17, 417, 90, -90.69231, 0
530.6818, 16, 417, 90, -90.69231, 0
530.7022, 17, 417, 90, -90.69231, 0
530.7187, 17, 417, 90, -90.69231, 0
530.7388, 17, 417, 90, -90.69231, 0
530.7603, 17, 417, 90, -90.69231, 0
530.78, 17, 416, 90, -90.69231, 0
530.8006, 16, 416, 90, -90.69231, 0
530.8209, 17, 416, 90, -90.69231, 0
530.8374, 17, 417, 90, -90.69231, 0
530.8578, 16, 416, 90, -90.69231, 0
530.8785, 16, 417, 90, -90.69231, 0
530.8987, 17, 416, 90, -90.69231, 0
530.9191, 16, 416, 90, -90.69231, 0
530.94, 16, 416, 90, -90.69231, 0
530.9567, 16, 418, 90, -90.69231, 0
530.9775, 17, 418, 90, -90.69231, 0
530.9972, 16, 417, 89, -91.38461, 0
531.0184, 16, 417, 89, -91.38461, 0
531.0378, 17, 417, 89, -91.38461, 0
531.0591, 17, 416, 90, -90.69231, 0
531.0753, 16, 416, 90, -90.69231, 0
531.0953, 16, 416, 90, -90.69231, 0
531.116, 16, 416, 90, -90.69231, 0
531.1389, 16, 416, 90, -90.69231, 0
531.1586, 17, 417, 90, -90.69231, 0
531.1793, 17, 416, 90, -90.69231, 0
531.195, 17, 417, 90, -90.69231, 0
531.2153, 16, 417, 90, -90.69231, 0
531.2366, 16, 416, 90, -90.69231, 0
531.2578, 16, 416, 90, -90.69231, 0
531.2782, 16, 416, 90, -90.69231, 0
531.298, 16, 416, 90, -90.69231, 0
531.315, 17, 417, 90, -90.69231, 0
531.3341, 17, 417, 89, -91.38461, 0
531.3532, 17, 416, 90, -90.69231, 0
531.3746, 17, 416, 90, -90.69231, 0
531.3951, 17, 417, 90, -90.69231, 0
531.4104, 16, 416, 90, -90.69231, 0
531.43, 17, 417, 90, -90.69231, 0
531.4513, 17, 417, 90, -90.69231, 0
531.4714, 17, 417, 90, -90.69231, 0
531.4935, 16, 417, 90, -90.69231, 0
531.5128, 17, 417, 90, -90.69231, 0
531.5289, 17, 417, 90, -90.69231, 0
531.5491, 17, 416, 90, -90.69231, 0
531.5698, 16, 417, 90, -90.69231, 0
531.5911, 17, 417, 90, -90.69231, 0
531.6113, 16, 417, 90, -90.69231, 0
531.6315, 17, 417, 90, -90.69231, 0
531.6477, 16, 417, 90, -90.69231, 0
531.668, 16, 418, 90, -90.69231, 0
531.6892, 16, 417, 90, -90.69231, 0
531.7099, 17, 417, 90, -90.69231, 0
531.7295, 16, 417, 90, -90.69231, 0
531.7501, 17, 417, 90, -90.69231, 0
531.7667, 16, 417, 90, -90.69231, 0
531.7869, 16, 417, 89, -91.38461, 0
531.8075, 17, 417, 90, -90.69231, 0
531.8289, 17, 417, 90, -90.69231, 0
531.8484, 16, 417, 90, -90.69231, 0
531.8686, 17, 417, 90, -90.69231, 0
531.8854, 16, 417, 90, -90.69231, 0
531.9061, 16, 417, 90, -90.69231, 0
531.9268, 16, 417, 90, -90.69231, 0
531.9468, 16, 417, 90, -90.69231, 0
531.967, 17, 418, 89, -91.38461, 0
531.9874, 17, 417, 89, -91.38461, 0
532.0038, 16, 417, 90, -90.69231, 0
532.0254, 16, 418, 89, -91.38461, 0
532.0449, 16, 417, 90, -90.69231, 0
532.0685, 17, 417, 89, -91.38461, 0
532.0878, 17, 416, 90, -90.69231, 0
532.1088, 16, 416, 90, -90.69231, 0
532.1272, 17, 417, 90, -90.69231, 0
532.1462, 16, 417, 90, -90.69231, 0
532.1658, 17, 417, 89, -91.38461, 0
532.1863, 16, 417, 90, -90.69231, 0
532.2091, 17, 416, 90, -90.69231, 0
532.2257, 16, 416, 90, -90.69231, 0
532.2451, 17, 416, 90, -90.69231, 0
532.2646, 17, 416, 90, -90.69231, 0
532.2838, 17, 416, 90, -90.69231, 0
532.3039, 17, 416, 90, -90.69231, 0
532.3245, 16, 417, 90, -90.69231, 0
532.3416, 17, 418, 89, -91.38461, 0
532.3617, 17, 418, 90, -90.69231, 0
532.3809, 16, 417, 90, -90.69231, 0
532.4012, 17, 416, 90, -90.69231, 0
532.4218, 16, 416, 90, -90.69231, 0
532.4437, 17, 416, 90, -90.69231, 0
532.46, 17, 416, 90, -90.69231, 0
532.4792, 17, 416, 90, -90.69231, 0
532.5001, 17, 416, 89, -91.38461, 0
532.52, 17, 416, 90, -90.69231, 0
532.5409, 16, 417, 90, -90.69231, 0
532.561, 17, 416, 90, -90.69231, 0
532.5776, 16, 416, 90, -90.69231, 0
532.5982, 17, 416, 89, -91.38461, 0
532.6189, 16, 416, 90, -90.69231, 0
532.6408, 17, 416, 90, -90.69231, 0
532.6606, 16, 416, 90, -90.69231, 0
532.6802, 16, 416, 90, -90.69231, 0
532.6968, 17, 417, 90, -90.69231, 0
532.717, 17, 417, 89, -91.38461, 0
532.7378, 17, 418, 90, -90.69231, 0
532.7581, 17, 418, 90, -90.69231, 0
532.7789, 16, 418, 90, -90.69231, 0
532.7994, 17, 417, 90, -90.69231, 0
532.8159, 16, 417, 90, -90.69231, 0
532.836, 16, 417, 90, -90.69231, 0
532.8564, 17, 417, 90, -90.69231, 0
532.8781, 17, 416, 90, -90.69231, 0
532.8976, 16, 416, 90, -90.69231, 0
532.9139, 16, 416, 90, -90.69231, 0
532.934, 17, 416, 90, -90.69231, 0
532.9551, 16, 416, 90, -90.69231, 0
532.9758, 17, 415, 90, -90.69231, 0
532.9949, 17, 415, 90, -90.69231, 0
533.0155, 16, 416, 90, -90.69231, 0
533.0321, 16, 416, 90, -90.69231, 0
533.0527, 16, 416, 90, -90.69231, 0
533.0743, 17, 416, 90, -90.69231, 0
533.0941, 17, 416, 90, -90.69231, 0
533.1139, 16, 416, 90, -90.69231, 0
533.1343, 17, 416, 90, -90.69231, 0
533.1506, 17, 417, 90, -90.69231, 0
533.1713, 16, 417, 90, -90.69231, 0
533.1925, 17, 417, 90, -90.69231, 0
533.2125, 17, 417, 90, -90.69231, 0
533.233, 17, 416, 90, -90.69231, 0
533.2535, 17, 416, 90, -90.69231, 0
533.2697, 16, 417, 90, -90.69231, 0
533.2902, 16, 417, 90, -90.69231, 0
533.3109, 16, 416, 90, -90.69231, 0
533.331, 16, 416, 90, -90.69231, 0
533.3513, 17, 416, 90, -90.69231, 0
533.3721, 17, 416, 90, -90.69231, 0
533.3888, 16, 416, 90, -90.69231, 0
533.4097, 17, 416, 90, -90.69231, 0
533.4292, 16, 415, 90, -90.69231, 0
533.45, 16, 415, 90, -90.69231, 0
533.47, 17, 416, 90, -90.69231, 0
533.4938, 17, 416, 90, -90.69231, 0
533.5089, 17, 416, 90, -90.69231, 0
533.5282, 16, 417, 90, -90.69231, 0
533.548, 16, 417, 90, -90.69231, 0
533.5684, 16, 416, 90, -90.69231, 0
533.5887, 17, 416, 90, -90.69231, 0
533.6061, 17, 416, 90, -90.69231, 0
533.6266, 16, 416, 90, -90.69231, 0
533.6464, 16, 416, 90, -90.69231, 0
533.6668, 17, 417, 90, -90.69231, 0
533.6872, 16, 417, 90, -90.69231, 0
533.7101, 16, 417, 90, -90.69231, 0
533.7273, 17, 417, 90, -90.69231, 0
533.7481, 17, 417, 90, -90.69231, 0
533.7667, 17, 417, 90, -90.69231, 0
533.7861, 17, 416, 90, -90.69231, 0
533.8067, 16, 416, 90, -90.69231, 0
533.8279, 16, 416, 90, -90.69231, 0
533.8447, 17, 415, 89, -91.38461, 0
533.8642, 17, 415, 90, -90.69231, 0
533.8845, 17, 416, 90, -90.69231, 0
533.9048, 17, 416, 90, -90.69231, 0
533.9286, 17, 417, 90, -90.69231, 0
533.9459, 16, 417, 90, -90.69231, 0
533.9631, 16, 417, 90, -90.69231, 0
533.9832, 16, 416, 90, -90.69231, 0
534.0036, 17, 416, 90, -90.69231, 0
534.0245, 16, 416, 90, -90.69231, 0
534.045, 17, 415, 90, -90.69231, 0
534.0646, 16, 415, 90, -90.69231, 0
534.0809, 16, 415, 90, -90.69231, 0
534.1015, 16, 415, 90, -90.69231, 0
534.1219, 17, 416, 90, -90.69231, 0
534.1436, 17, 416, 90, -90.69231, 0
534.1636, 17, 416, 90, -90.69231, 0
534.1843, 16, 417, 90, -90.69231, 0
534.1998, 17, 417, 90, -90.69231, 0
534.2203, 17, 416, 90, -90.69231, 0
534.2412, 17, 417, 90, -90.69231, 0
534.2617, 17, 416, 90, -90.69231, 0
534.2819, 17, 416, 90, -90.69231, 0
534.2993, 16, 416, 90, -90.69231, 0
534.3191, 16, 415, 90, -90.69231, 0
534.3399, 16, 416, 89, -91.38461, 0
534.3604, 17, 416, 90, -90.69231, 0
534.3801, 17, 415, 90, -90.69231, 0
534.4021, 17, 415, 90, -90.69231, 0
534.4187, 16, 417, 90, -90.69231, 0
534.4394, 16, 416, 90, -90.69231, 0
534.4596, 17, 417, 90, -90.69231, 0
534.4805, 17, 416, 90, -90.69231, 0
534.5005, 17, 416, 90, -90.69231, 0
534.5208, 17, 416, 90, -90.69231, 0
534.5386, 17, 416, 90, -90.69231, 0
534.5559, 17, 416, 90, -90.69231, 0
534.5776, 17, 416, 90, -90.69231, 0
534.5963, 17, 416, 90, -90.69231, 0
534.6174, 17, 416, 90, -90.69231, 0
534.6375, 17, 417, 90, -90.69231, 0
534.6537, 17, 416, 90, -90.69231, 0
534.6755, 16, 416, 90, -90.69231, 0
534.6949, 17, 417, 90, -90.69231, 0
534.7153, 16, 416, 90, -90.69231, 0
534.7357, 17, 416, 90, -90.69231, 0
534.7564, 17, 416, 90, -90.69231, 0
534.7739, 17, 416, 90, -90.69231, 0
534.7939, 16, 416, 90, -90.69231, 0
534.8135, 16, 416, 90, -90.69231, 0
534.8342, 16, 416, 90, -90.69231, 0
534.8545, 16, 416, 90, -90.69231, 0
534.8758, 17, 416, 90, -90.69231, 0
534.8924, 17, 416, 90, -90.69231, 0
534.912, 17, 416, 90, -90.69231, 0
534.9327, 16, 416, 90, -90.69231, 0
534.9532, 16, 416, 90, -90.69231, 0
534.974, 16, 416, 90, -90.69231, 0
534.9942, 17, 416, 90, -90.69231, 0
535.0106, 17, 416, 90, -90.69231, 0
535.0333, 17, 417, 90, -90.69231, 0
535.0543, 16, 417, 90, -90.69231, 0
535.0754, 17, 416, 89, -91.38461, 0
535.0938, 16, 416, 90, -90.69231, 0
535.1106, 17, 416, 90, -90.69231, 0
535.1295, 17, 416, 90, -90.69231, 0
535.1501, 17, 417, 90, -90.69231, 0
535.1707, 17, 416, 90, -90.69231, 0
535.1912, 16, 416, 90, -90.69231, 0
535.2119, 17, 416, 90, -90.69231, 0
535.2278, 16, 416, 90, -90.69231, 0
535.2482, 17, 416, 90, -90.69231, 0
535.269, 16, 415, 90, -90.69231, 0
535.2891, 16, 416, 90, -90.69231, 0
535.31, 16, 416, 90, -90.69231, 0
535.3295, 17, 415, 90, -90.69231, 0
535.3459, 16, 416, 90, -90.69231, 0
535.3666, 17, 416, 90, -90.69231, 0
535.3869, 16, 416, 89, -91.38461, 0
535.4078, 17, 416, 89, -91.38461, 0
535.4281, 16, 415, 90, -90.69231, 0
535.4485, 16, 416, 90, -90.69231, 0
535.4648, 16, 416, 90, -90.69231, 0
535.4851, 16, 416, 90, -90.69231, 0
535.5059, 16, 415, 90, -90.69231, 0
535.5269, 17, 416, 90, -90.69231, 0
535.5469, 17, 416, 90, -90.69231, 0
535.5671, 16, 416, 90, -90.69231, 0
535.5837, 16, 416, 90, -90.69231, 0
535.6043, 17, 416, 90, -90.69231, 0
535.6257, 17, 416, 90, -90.69231, 0
535.645, 17, 415, 90, -90.69231, 0
535.6653, 16, 416, 90, -90.69231, 0
535.687, 17, 416, 90, -90.69231, 0
535.7049, 17, 415, 90, -90.69231, 0
535.7266, 17, 415, 90, -90.69231, 0
535.7466, 17, 416, 90, -90.69231, 0
535.766, 17, 416, 90, -90.69231, 0
535.7861, 17, 415, 90, -90.69231, 0
535.804, 17, 416, 90, -90.69231, 0
535.8239, 16, 416, 90, -90.69231, 0
535.8447, 16, 416, 90, -90.69231, 0
535.8648, 17, 415, 90, -90.69231, 0
535.8845, 16, 416, 90, -90.69231, 0
535.905, 17, 416, 90, -90.69231, 0
535.9226, 16, 416, 90, -90.69231, 0
